c = 0xe651, r = 0x8e9a
c = 0xe652, r = 0x978a
c = 0xe653, r = 0x9f82
c = 0xe654, r = 0xa7a2
c = 0xe655, r = 0xafaa
c = 0xe656, r = 0xb6ba
c = 0xe657, r = 0xbeb2
c = 0xe658, r = 0xc6f2
c = 0xe659, r = 0xcefa
c = 0xe65a, r = 0xd7ea
c = 0xe65b, r = 0xdfe2
c = 0xe65c, r = 0xe7c2
c = 0xe65d, r = 0xefca
c = 0xe65e, r = 0xf6da
c = 0xe65f, r = 0xfed2
c = 0xe660, r = 0x06d3
c = 0xe661, r = 0x0edb
c = 0xe662, r = 0x17cb
c = 0xe663, r = 0x1fc3
c = 0xe664, r = 0x27e3
c = 0xe665, r = 0x2feb
c = 0xe666, r = 0x36fb
c = 0xe667, r = 0x3ef3
c = 0xe668, r = 0x46b3
c = 0xe669, r = 0x4ebb
c = 0xe66a, r = 0x57ab
c = 0xe66b, r = 0x5fa3
c = 0xe66c, r = 0x6783
c = 0xe66d, r = 0x6f8b
c = 0xe66e, r = 0x769b
c = 0xe66f, r = 0x7e93
c = 0xe670, r = 0x8613
c = 0xe671, r = 0x8e1b
c = 0xe672, r = 0x970b
c = 0xe673, r = 0x9f03
c = 0xe674, r = 0xa723
c = 0xe675, r = 0xaf2b
c = 0xe676, r = 0xb63b
c = 0xe677, r = 0xbe33
c = 0xe678, r = 0xc673
c = 0xe679, r = 0xce7b
c = 0xe67a, r = 0xd76b
c = 0xe67b, r = 0xdf63
c = 0xe67c, r = 0xe743
c = 0xe67d, r = 0xef4b
c = 0xe67e, r = 0xf65b
c = 0xe67f, r = 0xfe53
c = 0xe680, r = 0x547c
c = 0xe681, r = 0x5c76
c = 0xe682, r = 0x4d64
c = 0xe683, r = 0x456e
c = 0xe684, r = 0x654c
c = 0xe685, r = 0x6d46
c = 0xe686, r = 0x7c54
c = 0xe687, r = 0x745e
c = 0xe688, r = 0x341c
c = 0xe689, r = 0x3c16
c = 0xe68a, r = 0x2d04
c = 0xe68b, r = 0x250e
c = 0xe68c, r = 0x052c
c = 0xe68d, r = 0x0d26
c = 0xe68e, r = 0x1c34
c = 0xe68f, r = 0x143e
c = 0xe690, r = 0x94bc
c = 0xe691, r = 0x9cb6
c = 0xe692, r = 0x8da4
c = 0xe693, r = 0x85ae
c = 0xe694, r = 0xa58c
c = 0xe695, r = 0xad86
c = 0xe696, r = 0xbc94
c = 0xe697, r = 0xb49e
c = 0xe698, r = 0xf4dc
c = 0xe699, r = 0xfcd6
c = 0xe69a, r = 0xedc4
c = 0xe69b, r = 0xe5ce
c = 0xe69c, r = 0xc5ec
c = 0xe69d, r = 0xcde6
c = 0xe69e, r = 0xdcf4
c = 0xe69f, r = 0xd4fe
c = 0xe6a0, r = 0xd4fd
c = 0xe6a1, r = 0xdcf7
c = 0xe6a2, r = 0xcde5
c = 0xe6a3, r = 0xc5ef
c = 0xe6a4, r = 0xe5cd
c = 0xe6a5, r = 0xedc7
c = 0xe6a6, r = 0xfcd5
c = 0xe6a7, r = 0xf4df
c = 0xe6a8, r = 0xb49d
c = 0xe6a9, r = 0xbc97
c = 0xe6aa, r = 0xad85
c = 0xe6ab, r = 0xa58f
c = 0xe6ac, r = 0x85ad
c = 0xe6ad, r = 0x8da7
c = 0xe6ae, r = 0x9cb5
c = 0xe6af, r = 0x94bf
c = 0xe6b0, r = 0x143d
c = 0xe6b1, r = 0x1c37
c = 0xe6b2, r = 0x0d25
c = 0xe6b3, r = 0x052f
c = 0xe6b4, r = 0x250d
c = 0xe6b5, r = 0x2d07
c = 0xe6b6, r = 0x3c15
c = 0xe6b7, r = 0x341f
c = 0xe6b8, r = 0x745d
c = 0xe6b9, r = 0x7c57
c = 0xe6ba, r = 0x6d45
c = 0xe6bb, r = 0x654f
c = 0xe6bc, r = 0x456d
c = 0xe6bd, r = 0x4d67
c = 0xe6be, r = 0x5c75
c = 0xe6bf, r = 0x547f
c = 0xe6c0, r = 0x567f
c = 0xe6c1, r = 0x5e75
c = 0xe6c2, r = 0x4f67
c = 0xe6c3, r = 0x476d
c = 0xe6c4, r = 0x674f
c = 0xe6c5, r = 0x6f45
c = 0xe6c6, r = 0x7e57
c = 0xe6c7, r = 0x765d
c = 0xe6c8, r = 0x361f
c = 0xe6c9, r = 0x3e15
c = 0xe6ca, r = 0x2f07
c = 0xe6cb, r = 0x270d
c = 0xe6cc, r = 0x072f
c = 0xe6cd, r = 0x0f25
c = 0xe6ce, r = 0x1e37
c = 0xe6cf, r = 0x163d
c = 0xe6d0, r = 0x96bf
c = 0xe6d1, r = 0x9eb5
c = 0xe6d2, r = 0x8fa7
c = 0xe6d3, r = 0x87ad
c = 0xe6d4, r = 0xa78f
c = 0xe6d5, r = 0xaf85
c = 0xe6d6, r = 0xbe97
c = 0xe6d7, r = 0xb69d
c = 0xe6d8, r = 0xf6df
c = 0xe6d9, r = 0xfed5
c = 0xe6da, r = 0xefc7
c = 0xe6db, r = 0xe7cd
c = 0xe6dc, r = 0xc7ef
c = 0xe6dd, r = 0xcfe5
c = 0xe6de, r = 0xdef7
c = 0xe6df, r = 0xd6fd
c = 0xe6e0, r = 0xd6fe
c = 0xe6e1, r = 0xdef4
c = 0xe6e2, r = 0xcfe6
c = 0xe6e3, r = 0xc7ec
c = 0xe6e4, r = 0xe7ce
c = 0xe6e5, r = 0xefc4
c = 0xe6e6, r = 0xfed6
c = 0xe6e7, r = 0xf6dc
c = 0xe6e8, r = 0xb69e
c = 0xe6e9, r = 0xbe94
c = 0xe6ea, r = 0xaf86
c = 0xe6eb, r = 0xa78c
c = 0xe6ec, r = 0x87ae
c = 0xe6ed, r = 0x8fa4
c = 0xe6ee, r = 0x9eb6
c = 0xe6ef, r = 0x96bc
c = 0xe6f0, r = 0x163e
c = 0xe6f1, r = 0x1e34
c = 0xe6f2, r = 0x0f26
c = 0xe6f3, r = 0x072c
c = 0xe6f4, r = 0x270e
c = 0xe6f5, r = 0x2f04
c = 0xe6f6, r = 0x3e16
c = 0xe6f7, r = 0x361c
c = 0xe6f8, r = 0x765e
c = 0xe6f9, r = 0x7e54
c = 0xe6fa, r = 0x6f46
c = 0xe6fb, r = 0x674c
c = 0xe6fc, r = 0x476e
c = 0xe6fd, r = 0x4f64
c = 0xe6fe, r = 0x5e76
c = 0xe6ff, r = 0x567c
c = 0xe700, r = 0x0328
c = 0xe701, r = 0x072c
c = 0xe702, r = 0x0b24
c = 0xe703, r = 0x0f20
c = 0xe704, r = 0x1330
c = 0xe705, r = 0x1634
c = 0xe706, r = 0x1b3c
c = 0xe707, r = 0x1e38
c = 0xe708, r = 0x2318
c = 0xe709, r = 0x261c
c = 0xe70a, r = 0x2b14
c = 0xe70b, r = 0x2e10
c = 0xe70c, r = 0x3300
c = 0xe70d, r = 0x3704
c = 0xe70e, r = 0x3b0c
c = 0xe70f, r = 0x3f08
c = 0xe710, r = 0x4348
c = 0xe711, r = 0x474c
c = 0xe712, r = 0x4b44
c = 0xe713, r = 0x4f40
c = 0xe714, r = 0x5350
c = 0xe715, r = 0x5654
c = 0xe716, r = 0x5b5c
c = 0xe717, r = 0x5e58
c = 0xe718, r = 0x6378
c = 0xe719, r = 0x667c
c = 0xe71a, r = 0x6b74
c = 0xe71b, r = 0x6e70
c = 0xe71c, r = 0x7360
c = 0xe71d, r = 0x7764
c = 0xe71e, r = 0x7b6c
c = 0xe71f, r = 0x7f68
c = 0xe720, r = 0x83e8
c = 0xe721, r = 0x87ec
c = 0xe722, r = 0x8be4
c = 0xe723, r = 0x8fe0
c = 0xe724, r = 0x93f0
c = 0xe725, r = 0x96f4
c = 0xe726, r = 0x9bfc
c = 0xe727, r = 0x9ef8
c = 0xe728, r = 0xa3d8
c = 0xe729, r = 0xa6dc
c = 0xe72a, r = 0xabd4
c = 0xe72b, r = 0xaed0
c = 0xe72c, r = 0xb3c0
c = 0xe72d, r = 0xb7c4
c = 0xe72e, r = 0xbbcc
c = 0xe72f, r = 0xbfc8
c = 0xe730, r = 0xc388
c = 0xe731, r = 0xc78c
c = 0xe732, r = 0xcb84
c = 0xe733, r = 0xcf80
c = 0xe734, r = 0xd390
c = 0xe735, r = 0xd694
c = 0xe736, r = 0xdb9c
c = 0xe737, r = 0xde98
c = 0xe738, r = 0xe3b8
c = 0xe739, r = 0xe6bc
c = 0xe73a, r = 0xebb4
c = 0xe73b, r = 0xeeb0
c = 0xe73c, r = 0xf3a0
c = 0xe73d, r = 0xf7a4
c = 0xe73e, r = 0xfbac
c = 0xe73f, r = 0xffa8
c = 0xe740, r = 0x03a9
c = 0xe741, r = 0x07ad
c = 0xe742, r = 0x0ba5
c = 0xe743, r = 0x0fa1
c = 0xe744, r = 0x13b1
c = 0xe745, r = 0x16b5
c = 0xe746, r = 0x1bbd
c = 0xe747, r = 0x1eb9
c = 0xe748, r = 0x2399
c = 0xe749, r = 0x269d
c = 0xe74a, r = 0x2b95
c = 0xe74b, r = 0x2e91
c = 0xe74c, r = 0x3381
c = 0xe74d, r = 0x3785
c = 0xe74e, r = 0x3b8d
c = 0xe74f, r = 0x3f89
c = 0xe750, r = 0x43c9
c = 0xe751, r = 0x47cd
c = 0xe752, r = 0x4bc5
c = 0xe753, r = 0x4fc1
c = 0xe754, r = 0x53d1
c = 0xe755, r = 0x56d5
c = 0xe756, r = 0x5bdd
c = 0xe757, r = 0x5ed9
c = 0xe758, r = 0x63f9
c = 0xe759, r = 0x66fd
c = 0xe75a, r = 0x6bf5
c = 0xe75b, r = 0x6ef1
c = 0xe75c, r = 0x73e1
c = 0xe75d, r = 0x77e5
c = 0xe75e, r = 0x7bed
c = 0xe75f, r = 0x7fe9
c = 0xe760, r = 0x8369
c = 0xe761, r = 0x876d
c = 0xe762, r = 0x8b65
c = 0xe763, r = 0x8f61
c = 0xe764, r = 0x9371
c = 0xe765, r = 0x9675
c = 0xe766, r = 0x9b7d
c = 0xe767, r = 0x9e79
c = 0xe768, r = 0xa359
c = 0xe769, r = 0xa65d
c = 0xe76a, r = 0xab55
c = 0xe76b, r = 0xae51
c = 0xe76c, r = 0xb341
c = 0xe76d, r = 0xb745
c = 0xe76e, r = 0xbb4d
c = 0xe76f, r = 0xbf49
c = 0xe770, r = 0xc309
c = 0xe771, r = 0xc70d
c = 0xe772, r = 0xcb05
c = 0xe773, r = 0xcf01
c = 0xe774, r = 0xd311
c = 0xe775, r = 0xd615
c = 0xe776, r = 0xdb1d
c = 0xe777, r = 0xde19
c = 0xe778, r = 0xe339
c = 0xe779, r = 0xe63d
c = 0xe77a, r = 0xeb35
c = 0xe77b, r = 0xee31
c = 0xe77c, r = 0xf321
c = 0xe77d, r = 0xf725
c = 0xe77e, r = 0xfb2d
c = 0xe77f, r = 0xff29
c = 0xe780, r = 0x2bbe
c = 0xe781, r = 0x2e3b
c = 0xe782, r = 0x26b2
c = 0xe783, r = 0x2337
c = 0xe784, r = 0x33a6
c = 0xe785, r = 0x3723
c = 0xe786, r = 0x3faa
c = 0xe787, r = 0x3b2f
c = 0xe788, r = 0x1b8e
c = 0xe789, r = 0x1f0b
c = 0xe78a, r = 0x1782
c = 0xe78b, r = 0x1307
c = 0xe78c, r = 0x0396
c = 0xe78d, r = 0x0613
c = 0xe78e, r = 0x0e9a
c = 0xe78f, r = 0x0b1f
c = 0xe790, r = 0x4bde
c = 0xe791, r = 0x4e5b
c = 0xe792, r = 0x46d2
c = 0xe793, r = 0x4357
c = 0xe794, r = 0x53c6
c = 0xe795, r = 0x5743
c = 0xe796, r = 0x5fca
c = 0xe797, r = 0x5b4f
c = 0xe798, r = 0x7bee
c = 0xe799, r = 0x7f6b
c = 0xe79a, r = 0x77e2
c = 0xe79b, r = 0x7367
c = 0xe79c, r = 0x63f6
c = 0xe79d, r = 0x6673
c = 0xe79e, r = 0x6efa
c = 0xe79f, r = 0x6b7f
c = 0xe7a0, r = 0xeb7e
c = 0xe7a1, r = 0xeefb
c = 0xe7a2, r = 0xe672
c = 0xe7a3, r = 0xe3f7
c = 0xe7a4, r = 0xf366
c = 0xe7a5, r = 0xf7e3
c = 0xe7a6, r = 0xff6a
c = 0xe7a7, r = 0xfbef
c = 0xe7a8, r = 0xdb4e
c = 0xe7a9, r = 0xdfcb
c = 0xe7aa, r = 0xd742
c = 0xe7ab, r = 0xd3c7
c = 0xe7ac, r = 0xc356
c = 0xe7ad, r = 0xc6d3
c = 0xe7ae, r = 0xce5a
c = 0xe7af, r = 0xcbdf
c = 0xe7b0, r = 0x8b1e
c = 0xe7b1, r = 0x8e9b
c = 0xe7b2, r = 0x8612
c = 0xe7b3, r = 0x8397
c = 0xe7b4, r = 0x9306
c = 0xe7b5, r = 0x9783
c = 0xe7b6, r = 0x9f0a
c = 0xe7b7, r = 0x9b8f
c = 0xe7b8, r = 0xbb2e
c = 0xe7b9, r = 0xbfab
c = 0xe7ba, r = 0xb722
c = 0xe7bb, r = 0xb3a7
c = 0xe7bc, r = 0xa336
c = 0xe7bd, r = 0xa6b3
c = 0xe7be, r = 0xae3a
c = 0xe7bf, r = 0xabbf
c = 0xe7c0, r = 0xab3f
c = 0xe7c1, r = 0xaeba
c = 0xe7c2, r = 0xa633
c = 0xe7c3, r = 0xa3b6
c = 0xe7c4, r = 0xb327
c = 0xe7c5, r = 0xb7a2
c = 0xe7c6, r = 0xbf2b
c = 0xe7c7, r = 0xbbae
c = 0xe7c8, r = 0x9b0f
c = 0xe7c9, r = 0x9f8a
c = 0xe7ca, r = 0x9703
c = 0xe7cb, r = 0x9386
c = 0xe7cc, r = 0x8317
c = 0xe7cd, r = 0x8692
c = 0xe7ce, r = 0x8e1b
c = 0xe7cf, r = 0x8b9e
c = 0xe7d0, r = 0xcb5f
c = 0xe7d1, r = 0xceda
c = 0xe7d2, r = 0xc653
c = 0xe7d3, r = 0xc3d6
c = 0xe7d4, r = 0xd347
c = 0xe7d5, r = 0xd7c2
c = 0xe7d6, r = 0xdf4b
c = 0xe7d7, r = 0xdbce
c = 0xe7d8, r = 0xfb6f
c = 0xe7d9, r = 0xffea
c = 0xe7da, r = 0xf763
c = 0xe7db, r = 0xf3e6
c = 0xe7dc, r = 0xe377
c = 0xe7dd, r = 0xe6f2
c = 0xe7de, r = 0xee7b
c = 0xe7df, r = 0xebfe
c = 0xe7e0, r = 0x6bff
c = 0xe7e1, r = 0x6e7a
c = 0xe7e2, r = 0x66f3
c = 0xe7e3, r = 0x6376
c = 0xe7e4, r = 0x73e7
c = 0xe7e5, r = 0x7762
c = 0xe7e6, r = 0x7feb
c = 0xe7e7, r = 0x7b6e
c = 0xe7e8, r = 0x5bcf
c = 0xe7e9, r = 0x5f4a
c = 0xe7ea, r = 0x57c3
c = 0xe7eb, r = 0x5346
c = 0xe7ec, r = 0x43d7
c = 0xe7ed, r = 0x4652
c = 0xe7ee, r = 0x4edb
c = 0xe7ef, r = 0x4b5e
c = 0xe7f0, r = 0x0b9f
c = 0xe7f1, r = 0x0e1a
c = 0xe7f2, r = 0x0693
c = 0xe7f3, r = 0x0316
c = 0xe7f4, r = 0x1387
c = 0xe7f5, r = 0x1702
c = 0xe7f6, r = 0x1f8b
c = 0xe7f7, r = 0x1b0e
c = 0xe7f8, r = 0x3baf
c = 0xe7f9, r = 0x3f2a
c = 0xe7fa, r = 0x37a3
c = 0xe7fb, r = 0x3326
c = 0xe7fc, r = 0x23b7
c = 0xe7fd, r = 0x2632
c = 0xe7fe, r = 0x2ebb
c = 0xe7ff, r = 0x2b3e
c = 0xe800, r = 0x0670
c = 0xe801, r = 0x0e78
c = 0xe802, r = 0x1768
c = 0xe803, r = 0x1f60
c = 0xe804, r = 0x2740
c = 0xe805, r = 0x2f48
c = 0xe806, r = 0x3658
c = 0xe807, r = 0x3e50
c = 0xe808, r = 0x4610
c = 0xe809, r = 0x4e18
c = 0xe80a, r = 0x5708
c = 0xe80b, r = 0x5f00
c = 0xe80c, r = 0x6720
c = 0xe80d, r = 0x6f28
c = 0xe80e, r = 0x7638
c = 0xe80f, r = 0x7e30
c = 0xe810, r = 0x86b0
c = 0xe811, r = 0x8eb8
c = 0xe812, r = 0x97a8
c = 0xe813, r = 0x9fa0
c = 0xe814, r = 0xa780
c = 0xe815, r = 0xaf88
c = 0xe816, r = 0xb698
c = 0xe817, r = 0xbe90
c = 0xe818, r = 0xc6d0
c = 0xe819, r = 0xced8
c = 0xe81a, r = 0xd7c8
c = 0xe81b, r = 0xdfc0
c = 0xe81c, r = 0xe7e0
c = 0xe81d, r = 0xefe8
c = 0xe81e, r = 0xf6f8
c = 0xe81f, r = 0xfef0
c = 0xe820, r = 0x06f1
c = 0xe821, r = 0x0ef9
c = 0xe822, r = 0x17e9
c = 0xe823, r = 0x1fe1
c = 0xe824, r = 0x27c1
c = 0xe825, r = 0x2fc9
c = 0xe826, r = 0x36d9
c = 0xe827, r = 0x3ed1
c = 0xe828, r = 0x4691
c = 0xe829, r = 0x4e99
c = 0xe82a, r = 0x5789
c = 0xe82b, r = 0x5f81
c = 0xe82c, r = 0x67a1
c = 0xe82d, r = 0x6fa9
c = 0xe82e, r = 0x76b9
c = 0xe82f, r = 0x7eb1
c = 0xe830, r = 0x8631
c = 0xe831, r = 0x8e39
c = 0xe832, r = 0x9729
c = 0xe833, r = 0x9f21
c = 0xe834, r = 0xa701
c = 0xe835, r = 0xaf09
c = 0xe836, r = 0xb619
c = 0xe837, r = 0xbe11
c = 0xe838, r = 0xc651
c = 0xe839, r = 0xce59
c = 0xe83a, r = 0xd749
c = 0xe83b, r = 0xdf41
c = 0xe83c, r = 0xe761
c = 0xe83d, r = 0xef69
c = 0xe83e, r = 0xf679
c = 0xe83f, r = 0xfe71
c = 0xe840, r = 0x0672
c = 0xe841, r = 0x0e7a
c = 0xe842, r = 0x176a
c = 0xe843, r = 0x1f62
c = 0xe844, r = 0x2742
c = 0xe845, r = 0x2f4a
c = 0xe846, r = 0x365a
c = 0xe847, r = 0x3e52
c = 0xe848, r = 0x4612
c = 0xe849, r = 0x4e1a
c = 0xe84a, r = 0x570a
c = 0xe84b, r = 0x5f02
c = 0xe84c, r = 0x6722
c = 0xe84d, r = 0x6f2a
c = 0xe84e, r = 0x763a
c = 0xe84f, r = 0x7e32
c = 0xe850, r = 0x86b2
c = 0xe851, r = 0x8eba
c = 0xe852, r = 0x97aa
c = 0xe853, r = 0x9fa2
c = 0xe854, r = 0xa782
c = 0xe855, r = 0xaf8a
c = 0xe856, r = 0xb69a
c = 0xe857, r = 0xbe92
c = 0xe858, r = 0xc6d2
c = 0xe859, r = 0xceda
c = 0xe85a, r = 0xd7ca
c = 0xe85b, r = 0xdfc2
c = 0xe85c, r = 0xe7e2
c = 0xe85d, r = 0xefea
c = 0xe85e, r = 0xf6fa
c = 0xe85f, r = 0xfef2
c = 0xe860, r = 0x06f3
c = 0xe861, r = 0x0efb
c = 0xe862, r = 0x17eb
c = 0xe863, r = 0x1fe3
c = 0xe864, r = 0x27c3
c = 0xe865, r = 0x2fcb
c = 0xe866, r = 0x36db
c = 0xe867, r = 0x3ed3
c = 0xe868, r = 0x4693
c = 0xe869, r = 0x4e9b
c = 0xe86a, r = 0x578b
c = 0xe86b, r = 0x5f83
c = 0xe86c, r = 0x67a3
c = 0xe86d, r = 0x6fab
c = 0xe86e, r = 0x76bb
c = 0xe86f, r = 0x7eb3
c = 0xe870, r = 0x8633
c = 0xe871, r = 0x8e3b
c = 0xe872, r = 0x972b
c = 0xe873, r = 0x9f23
c = 0xe874, r = 0xa703
c = 0xe875, r = 0xaf0b
c = 0xe876, r = 0xb61b
c = 0xe877, r = 0xbe13
c = 0xe878, r = 0xc653
c = 0xe879, r = 0xce5b
c = 0xe87a, r = 0xd74b
c = 0xe87b, r = 0xdf43
c = 0xe87c, r = 0xe763
c = 0xe87d, r = 0xef6b
c = 0xe87e, r = 0xf67b
c = 0xe87f, r = 0xfe73
c = 0xe880, r = 0x754c
c = 0xe881, r = 0x7d46
c = 0xe882, r = 0x6c54
c = 0xe883, r = 0x645e
c = 0xe884, r = 0x447c
c = 0xe885, r = 0x4c76
c = 0xe886, r = 0x5d64
c = 0xe887, r = 0x556e
c = 0xe888, r = 0x152c
c = 0xe889, r = 0x1d26
c = 0xe88a, r = 0x0c34
c = 0xe88b, r = 0x043e
c = 0xe88c, r = 0x241c
c = 0xe88d, r = 0x2c16
c = 0xe88e, r = 0x3d04
c = 0xe88f, r = 0x350e
c = 0xe890, r = 0xb58c
c = 0xe891, r = 0xbd86
c = 0xe892, r = 0xac94
c = 0xe893, r = 0xa49e
c = 0xe894, r = 0x84bc
c = 0xe895, r = 0x8cb6
c = 0xe896, r = 0x9da4
c = 0xe897, r = 0x95ae
c = 0xe898, r = 0xd5ec
c = 0xe899, r = 0xdde6
c = 0xe89a, r = 0xccf4
c = 0xe89b, r = 0xc4fe
c = 0xe89c, r = 0xe4dc
c = 0xe89d, r = 0xecd6
c = 0xe89e, r = 0xfdc4
c = 0xe89f, r = 0xf5ce
c = 0xe8a0, r = 0xf5cd
c = 0xe8a1, r = 0xfdc7
c = 0xe8a2, r = 0xecd5
c = 0xe8a3, r = 0xe4df
c = 0xe8a4, r = 0xc4fd
c = 0xe8a5, r = 0xccf7
c = 0xe8a6, r = 0xdde5
c = 0xe8a7, r = 0xd5ef
c = 0xe8a8, r = 0x95ad
c = 0xe8a9, r = 0x9da7
c = 0xe8aa, r = 0x8cb5
c = 0xe8ab, r = 0x84bf
c = 0xe8ac, r = 0xa49d
c = 0xe8ad, r = 0xac97
c = 0xe8ae, r = 0xbd85
c = 0xe8af, r = 0xb58f
c = 0xe8b0, r = 0x350d
c = 0xe8b1, r = 0x3d07
c = 0xe8b2, r = 0x2c15
c = 0xe8b3, r = 0x241f
c = 0xe8b4, r = 0x043d
c = 0xe8b5, r = 0x0c37
c = 0xe8b6, r = 0x1d25
c = 0xe8b7, r = 0x152f
c = 0xe8b8, r = 0x556d
c = 0xe8b9, r = 0x5d67
c = 0xe8ba, r = 0x4c75
c = 0xe8bb, r = 0x447f
c = 0xe8bc, r = 0x645d
c = 0xe8bd, r = 0x6c57
c = 0xe8be, r = 0x7d45
c = 0xe8bf, r = 0x754f
c = 0xe8c0, r = 0x774f
c = 0xe8c1, r = 0x7f45
c = 0xe8c2, r = 0x6e57
c = 0xe8c3, r = 0x665d
c = 0xe8c4, r = 0x467f
c = 0xe8c5, r = 0x4e75
c = 0xe8c6, r = 0x5f67
c = 0xe8c7, r = 0x576d
c = 0xe8c8, r = 0x172f
c = 0xe8c9, r = 0x1f25
c = 0xe8ca, r = 0x0e37
c = 0xe8cb, r = 0x063d
c = 0xe8cc, r = 0x261f
c = 0xe8cd, r = 0x2e15
c = 0xe8ce, r = 0x3f07
c = 0xe8cf, r = 0x370d
c = 0xe8d0, r = 0xb78f
c = 0xe8d1, r = 0xbf85
c = 0xe8d2, r = 0xae97
c = 0xe8d3, r = 0xa69d
c = 0xe8d4, r = 0x86bf
c = 0xe8d5, r = 0x8eb5
c = 0xe8d6, r = 0x9fa7
c = 0xe8d7, r = 0x97ad
c = 0xe8d8, r = 0xd7ef
c = 0xe8d9, r = 0xdfe5
c = 0xe8da, r = 0xcef7
c = 0xe8db, r = 0xc6fd
c = 0xe8dc, r = 0xe6df
c = 0xe8dd, r = 0xeed5
c = 0xe8de, r = 0xffc7
c = 0xe8df, r = 0xf7cd
c = 0xe8e0, r = 0xf7ce
c = 0xe8e1, r = 0xffc4
c = 0xe8e2, r = 0xeed6
c = 0xe8e3, r = 0xe6dc
c = 0xe8e4, r = 0xc6fe
c = 0xe8e5, r = 0xcef4
c = 0xe8e6, r = 0xdfe6
c = 0xe8e7, r = 0xd7ec
c = 0xe8e8, r = 0x97ae
c = 0xe8e9, r = 0x9fa4
c = 0xe8ea, r = 0x8eb6
c = 0xe8eb, r = 0x86bc
c = 0xe8ec, r = 0xa69e
c = 0xe8ed, r = 0xae94
c = 0xe8ee, r = 0xbf86
c = 0xe8ef, r = 0xb78c
c = 0xe8f0, r = 0x370e
c = 0xe8f1, r = 0x3f04
c = 0xe8f2, r = 0x2e16
c = 0xe8f3, r = 0x261c
c = 0xe8f4, r = 0x063e
c = 0xe8f5, r = 0x0e34
c = 0xe8f6, r = 0x1f26
c = 0xe8f7, r = 0x172c
c = 0xe8f8, r = 0x576e
c = 0xe8f9, r = 0x5f64
c = 0xe8fa, r = 0x4e76
c = 0xe8fb, r = 0x467c
c = 0xe8fc, r = 0x665e
c = 0xe8fd, r = 0x6e54
c = 0xe8fe, r = 0x7f46
c = 0xe8ff, r = 0x774c
c = 0xe900, r = 0x0338
c = 0xe901, r = 0x063c
c = 0xe902, r = 0x0b34
c = 0xe903, r = 0x0e30
c = 0xe904, r = 0x1320
c = 0xe905, r = 0x1724
c = 0xe906, r = 0x1b2c
c = 0xe907, r = 0x1f28
c = 0xe908, r = 0x2308
c = 0xe909, r = 0x270c
c = 0xe90a, r = 0x2b04
c = 0xe90b, r = 0x2f00
c = 0xe90c, r = 0x3310
c = 0xe90d, r = 0x3614
c = 0xe90e, r = 0x3b1c
c = 0xe90f, r = 0x3e18
c = 0xe910, r = 0x4358
c = 0xe911, r = 0x465c
c = 0xe912, r = 0x4b54
c = 0xe913, r = 0x4e50
c = 0xe914, r = 0x5340
c = 0xe915, r = 0x5744
c = 0xe916, r = 0x5b4c
c = 0xe917, r = 0x5f48
c = 0xe918, r = 0x6368
c = 0xe919, r = 0x676c
c = 0xe91a, r = 0x6b64
c = 0xe91b, r = 0x6f60
c = 0xe91c, r = 0x7370
c = 0xe91d, r = 0x7674
c = 0xe91e, r = 0x7b7c
c = 0xe91f, r = 0x7e78
c = 0xe920, r = 0x83f8
c = 0xe921, r = 0x86fc
c = 0xe922, r = 0x8bf4
c = 0xe923, r = 0x8ef0
c = 0xe924, r = 0x93e0
c = 0xe925, r = 0x97e4
c = 0xe926, r = 0x9bec
c = 0xe927, r = 0x9fe8
c = 0xe928, r = 0xa3c8
c = 0xe929, r = 0xa7cc
c = 0xe92a, r = 0xabc4
c = 0xe92b, r = 0xafc0
c = 0xe92c, r = 0xb3d0
c = 0xe92d, r = 0xb6d4
c = 0xe92e, r = 0xbbdc
c = 0xe92f, r = 0xbed8
c = 0xe930, r = 0xc398
c = 0xe931, r = 0xc69c
c = 0xe932, r = 0xcb94
c = 0xe933, r = 0xce90
c = 0xe934, r = 0xd380
c = 0xe935, r = 0xd784
c = 0xe936, r = 0xdb8c
c = 0xe937, r = 0xdf88
c = 0xe938, r = 0xe3a8
c = 0xe939, r = 0xe7ac
c = 0xe93a, r = 0xeba4
c = 0xe93b, r = 0xefa0
c = 0xe93c, r = 0xf3b0
c = 0xe93d, r = 0xf6b4
c = 0xe93e, r = 0xfbbc
c = 0xe93f, r = 0xfeb8
c = 0xe940, r = 0x03b9
c = 0xe941, r = 0x06bd
c = 0xe942, r = 0x0bb5
c = 0xe943, r = 0x0eb1
c = 0xe944, r = 0x13a1
c = 0xe945, r = 0x17a5
c = 0xe946, r = 0x1bad
c = 0xe947, r = 0x1fa9
c = 0xe948, r = 0x2389
c = 0xe949, r = 0x278d
c = 0xe94a, r = 0x2b85
c = 0xe94b, r = 0x2f81
c = 0xe94c, r = 0x3391
c = 0xe94d, r = 0x3695
c = 0xe94e, r = 0x3b9d
c = 0xe94f, r = 0x3e99
c = 0xe950, r = 0x43d9
c = 0xe951, r = 0x46dd
c = 0xe952, r = 0x4bd5
c = 0xe953, r = 0x4ed1
c = 0xe954, r = 0x53c1
c = 0xe955, r = 0x57c5
c = 0xe956, r = 0x5bcd
c = 0xe957, r = 0x5fc9
c = 0xe958, r = 0x63e9
c = 0xe959, r = 0x67ed
c = 0xe95a, r = 0x6be5
c = 0xe95b, r = 0x6fe1
c = 0xe95c, r = 0x73f1
